fact_id,date_key,mode_id,ridership_value,recovery_pct
10089,20240210,2,876746,105
10090,20240210,3,795892,63
10091,20240210,4,118074,126
10092,20240210,5,99942,76
10093,20240210,6,2596,61
10094,20240210,7,2385448,83
10095,20240211,1,20610,122
10096,20240211,2,759996,101
10097,20240211,3,628400,64
10098,20240211,4,83832,107
10099,20240211,5,73614,81
10100,20240211,6,1769,63
10101,20240211,7,1774698,81
10102,20240212,1,30323,103
10103,20240212,2,888941,101
10104,20240212,3,1254403,58
10105,20240212,4,212628,70
10106,20240212,5,185118,69
10107,20240212,6,6132,38
10108,20240212,7,3374596,62
10109,20240213,1,23271,79
10110,20240213,2,480178,54
10111,20240213,3,724893,34
10112,20240213,4,166803,55
10113,20240213,5,134355,50
10114,20240213,6,3641,23
10115,20240213,7,2273584,42
10116,20240214,1,32796,111
10117,20240214,2,909016,103
10118,20240214,3,1282121,60
10119,20240214,4,230505,76
10120,20240214,5,201686,75
10121,20240214,6,7645,47
10122,20240214,7,3963628,73
10123,20240215,1,33402,114
10124,20240215,2,948001,107
10125,20240215,3,1305830,61
10126,20240215,4,228885,76
10127,20240215,5,202704,75
10128,20240215,6,7500,46
10129,20240215,7,3874860,71
10130,20240216,1,32442,110
10131,20240216,2,962249,109
10132,20240216,3,1225865,57
10133,20240216,4,210552,70
10134,20240216,5,186547,69
10135,20240216,6,6269,39
10136,20240216,7,3504536,65
10137,20240217,1,17545,108
10138,20240217,2,769698,93
10139,20240217,3,680638,54
10140,20240217,4,95271,102
10141,20240217,5,92423,71
10142,20240217,6,2038,48
10143,20240217,7,2178047,76
10144,20240218,1,18975,113
10145,20240218,2,794483,105
10146,20240218,3,604537,62
10147,20240218,4,89877,115
10148,20240218,5,81659,90
10149,20240218,6,1720,61
10150,20240218,7,1850840,84
10151,20240219,1,17585,104
10152,20240219,2,814165,108
10153,20240219,3,842548,86
10154,20240219,4,96569,124
10155,20240219,5,85973,94
10156,20240219,6,3007,107
10157,20240219,7,2244741,102
10158,20240220,1,32208,109
10159,20240220,2,895208,101
10160,20240220,3,1201850,56
10161,20240220,4,233827,77
10162,20240220,5,207099,77
10163,20240220,6,7023,43
10164,20240220,7,3490990,64
10165,20240221,1,33590,114
10166,20240221,2,892324,101
10167,20240221,3,1222440,57
10168,20240221,4,230058,76
10169,20240221,5,201074,75
10170,20240221,6,7112,44
10171,20240221,7,3591484,66
10172,20240222,1,32702,111
10173,20240222,2,924554,105
10174,20240222,3,1212903,56
10175,20240222,4,225465,74
10176,20240222,5,195315,73
10177,20240222,6,6674,41
10178,20240222,7,3588173,66
10179,20240223,1,30262,103
10180,20240223,2,916874,104
10181,20240223,3,1126271,52
10182,20240223,4,208527,69
10183,20240223,5,182348,68
10184,20240223,6,5479,34
10185,20240223,7,3219121,59
10186,20240224,1,19456,120
10187,20240224,2,866204,104
10188,20240224,3,788962,62
10189,20240224,4,114816,123
10190,20240224,5,98942,76
10191,20240224,6,2407,56
10192,20240224,7,2308808,80
10193,20240225,1,19822,118
10194,20240225,2,822624,109
10195,20240225,3,608010,62
10196,20240225,4,88104,113
10197,20240225,5,78248,86
10198,20240225,6,1800,64
10199,20240225,7,1740477,79
10200,20240226,1,30867,105
10201,20240226,2,873604,99
10202,20240226,3,1275320,59
10203,20240226,4,217914,72
10204,20240226,5,187542,70
10205,20240226,6,6969,43
10206,20240226,7,3439079,63
10207,20240227,1,33571,114
10208,20240227,2,893537,101
10209,20240227,3,1332209,62
10210,20240227,4,233207,77
10211,20240227,5,208042,77
10212,20240227,6,7659,47
10213,20240227,7,3802458,70
10214,20240228,1,33664,114
10215,20240228,2,889784,101
10216,20240228,3,1290829,60
10217,20240228,4,228110,75
10218,20240228,5,199671,74
10219,20240228,6,7428,46
10220,20240228,7,3784177,70
10221,20240229,1,33637,114
10222,20240229,2,957616,108
10223,20240229,3,1334777,62
10224,20240229,4,232010,77
10225,20240229,5,204828,76
10226,20240229,6,7295,45
10227,20240229,7,3905888,72
10228,20240301,1,33416,112
10229,20240301,2,968878,105
10230,20240301,3,1276428,57
10231,20240301,4,181633,58
10232,20240301,5,157348,57
10233,20240301,6,6220,39
10234,20240301,7,3573658,64
10235,20240302,1,19380,114
10236,20240302,2,823629,95
10237,20240302,3,689029,52
10238,20240302,4,98266,91
10239,20240302,5,85586,63
10240,20240302,6,2084,41
10241,20240302,7,2094029,68
10242,20240303,1,21351,121
10243,20240303,2,857039,106
10244,20240303,3,686787,69
10245,20240303,4,93906,108
10246,20240303,5,85095,90
10247,20240303,6,1981,63
10248,20240303,7,1961510,86
10249,20240304,1,32231,108
10250,20240304,2,887009,96
10251,20240304,3,1319592,59
10252,20240304,4,219565,70
10253,20240304,5,188845,68
10254,20240304,6,7229,45
10255,20240304,7,3539671,64
10256,20240305,1,34277,115
10257,20240305,2,868487,94
10258,20240305,3,1263377,56
10259,20240305,4,236999,76
10260,20240305,5,204515,74
10261,20240305,6,7344,46
10262,20240305,7,3819514,69
10263,20240306,1,35207,118
10264,20240306,2,890058,97
10265,20240306,3,1273337,57
10266,20240306,4,225080,72
10267,20240306,5,198040,72
10268,20240306,6,7555,47
10269,20240306,7,3865589,69
10270,20240307,1,34235,115
10271,20240307,2,941815,102
10272,20240307,3,1334827,60
10273,20240307,4,226926,72
10274,20240307,5,197659,72
10275,20240307,6,7414,46
10276,20240307,7,3893731,70
10277,20240308,1,34613,116
10278,20240308,2,987695,107
10279,20240308,3,1291469,58
10280,20240308,4,226372,72
10281,20240308,5,192899,70
10282,20240308,6,6588,41
10283,20240308,7,3685219,66
10284,20240309,1,19661,116
10285,20240309,2,857351,98
10286,20240309,3,747405,56
10287,20240309,4,113368,105
10288,20240309,5,97183,72
10289,20240309,6,2174,43
10290,20240309,7,2128635,69
10291,20240310,1,20080,114
10292,20240310,2,818114,101
10293,20240310,3,630566,63
10294,20240310,4,90567,104
10295,20240310,5,77768,82
10296,20240310,6,1750,56
10297,20240310,7,1803578,79
10298,20240311,1,31600,106
10299,20240311,2,869087,94
10300,20240311,3,1270081,57
10301,20240311,4,218755,70
10302,20240311,5,188108,68
10303,20240311,6,6854,43
10304,20240311,7,3497588,63
10305,20240312,1,34978,118
10306,20240312,2,911441,99
10307,20240312,3,1370319,61
10308,20240312,4,239002,76
10309,20240312,5,213584,77
10310,20240312,6,7820,49
10311,20240312,7,3988438,72
10312,20240313,1,36469,123
10313,20240313,2,937527,102
10314,20240313,3,1377062,61
10315,20240313,4,237603,76
10316,20240313,5,212582,77
10317,20240313,6,8100,51
10318,20240313,7,4024943,72
10319,20240314,1,36111,121
10320,20240314,2,970105,105
10321,20240314,3,1368263,61
10322,20240314,4,240124,77
10323,20240314,5,211962,77
10324,20240314,6,7658,48
10325,20240314,7,4049186,73
10326,20240315,1,33266,112
10327,20240315,2,986807,107
10328,20240315,3,1275542,57
10329,20240315,4,227481,73
10330,20240315,5,199285,72
10331,20240315,6,6558,41
10332,20240315,7,3643013,65
10333,20240316,1,20796,123
10334,20240316,2,924262,106
10335,20240316,3,838318,63
10336,20240316,4,138156,128
10337,20240316,5,129667,96
10338,20240316,6,3108,61
10339,20240316,7,2553056,83
10340,20240317,1,20237,115
10341,20240317,2,862748,107
10342,20240317,3,625861,63
10343,20240317,4,103993,120
10344,20240317,5,86964,92
10345,20240317,6,2078,66
10346,20240317,7,1972170,86
10347,20240318,1,31905,107
10348,20240318,2,895292,97
10349,20240318,3,1296423,58
10350,20240318,4,221451,71
10351,20240318,5,190770,69
10352,20240318,6,7072,44
10353,20240318,7,3482565,63
10354,20240319,1,34899,117
10355,20240319,2,909501,99
10356,20240319,3,1336910,60
10357,20240319,4,242771,77
10358,20240319,5,210028,76
10359,20240319,6,7795,49
10360,20240319,7,3869116,69
10361,20240320,1,35998,121
10362,20240320,2,927404,101
10363,20240320,3,1334002,60
10364,20240320,4,234446,75
10365,20240320,5,206030,75
10366,20240320,6,7700,48
10367,20240320,7,3886104,70
10368,20240321,1,35097,118
10369,20240321,2,947309,103
10370,20240321,3,1317112,59
10371,20240321,4,228782,73
10372,20240321,5,200037,73
10373,20240321,6,7292,46
10374,20240321,7,3862248,69
10375,20240322,1,33549,113
10376,20240322,2,975518,106
10377,20240322,3,1251225,56
10378,20240322,4,225175,72
10379,20240322,5,187489,68
10380,20240322,6,6299,39
10381,20240322,7,3581959,64
10382,20240323,1,17633,104
10383,20240323,2,733638,84
10384,20240323,3,587004,44
10385,20240323,4,95770,89
10386,20240323,5,77331,57
10387,20240323,6,1766,35
10388,20240323,7,1863863,61
10389,20240324,1,22334,127
10390,20240324,2,861573,107
10391,20240324,3,653413,66
10392,20240324,4,95973,111
10393,20240324,5,80451,85
10394,20240324,6,1890,60
10395,20240324,7,1912946,83
10396,20240325,1,31947,107
10397,20240325,2,902281,98
10398,20240325,3,1281676,57
10399,20240325,4,224068,71
10400,20240325,5,192720,70
10401,20240325,6,7032,44
10402,20240325,7,3583716,64
10403,20240326,1,34874,117
10404,20240326,2,914666,99
10405,20240326,3,1355991,60
10406,20240326,4,239790,77
10407,20240326,5,211566,77
10408,20240326,6,7754,49
10409,20240326,7,3969793,71
10410,20240327,1,35627,120
10411,20240327,2,943920,102
10412,20240327,3,1342695,60
10413,20240327,4,241268,77
10414,20240327,5,207744,75
10415,20240327,6,7628,48
10416,20240327,7,4014011,72
10417,20240328,1,34416,116
10418,20240328,2,954143,104
10419,20240328,3,1223847,55
10420,20240328,4,239840,77
10421,20240328,5,200583,73
10422,20240328,6,6780,42
10423,20240328,7,3910547,70
10424,20240329,1,30293,102
10425,20240329,2,966343,105
10426,20240329,3,1096254,49
10427,20240329,4,241583,77
10428,20240329,5,198343,72
10429,20240329,6,5092,32
10430,20240329,7,3372535,61
10431,20240330,1,19891,117
10432,20240330,2,906427,104
10433,20240330,3,801723,60
10434,20240330,4,135355,125
10435,20240330,5,111061,82
10436,20240330,6,2748,54
10437,20240330,7,2526569,82
10438,20240331,1,23316,132
10439,20240331,2,933446,116
10440,20240331,3,606411,61
10441,20240331,4,121273,140
10442,20240331,5,98458,104
10443,20240331,6,2096,67
10444,20240331,7,1936295,84
10445,20240401,1,30083,104
10446,20240401,2,917643,98
10447,20240401,3,1168598,53
10448,20240401,4,208291,67
10449,20240401,5,180107,63
10450,20240401,6,6053,37
10451,20240401,7,3321989,60
10452,20240402,1,34415,119
10453,20240402,2,889922,95
10454,20240402,3,1247638,57
10455,20240402,4,234615,76
10456,20240402,5,206753,72
10457,20240402,6,7289,45
10458,20240402,7,3900061,70
10459,20240403,1,34971,121
10460,20240403,2,851814,91
10461,20240403,3,1162660,53
10462,20240403,4,222764,72
10463,20240403,5,195001,68
10464,20240403,6,6815,42
10465,20240403,7,3890305,70
10466,20240404,1,34712,120
10467,20240404,2,957042,102
10468,20240404,3,1339531,61
10469,20240404,4,232730,75
10470,20240404,5,201745,70
10471,20240404,6,7180,44
10472,20240404,7,4100733,74
10473,20240405,1,34503,119
10474,20240405,2,981699,104
10475,20240405,3,1263607,58
10476,20240405,4,225107,73
10477,20240405,5,202580,71
10478,20240405,6,6309,39
10479,20240405,7,3800800,68
10480,20240406,1,21444,129
10481,20240406,2,928096,102
10482,20240406,3,822825,62
10483,20240406,4,128106,112
10484,20240406,5,117095,79
10485,20240406,6,2555,50
10486,20240406,7,2477127,78
10487,20240407,1,21759,117
10488,20240407,2,875089,101
10489,20240407,3,651153,66
10490,20240407,4,101624,111
10491,20240407,5,94103,91
10492,20240407,6,2033,62
10493,20240407,7,1899641,78
10494,20240408,1,31777,110
10495,20240408,2,879783,93
10496,20240408,3,1258402,58
10497,20240408,4,220359,71
10498,20240408,5,194106,68
10499,20240408,6,6873,42
10500,20240408,7,3506719,63
10501,20240409,1,36151,125
10502,20240409,2,965630,103
10503,20240409,3,1366571,63
10504,20240409,4,251964,81
10505,20240409,5,228390,80
10506,20240409,6,7937,49
10507,20240409,7,4042674,72
10508,20240410,1,35534,123
10509,20240410,2,946464,101
10510,20240410,3,1245909,57
10511,20240410,4,235585,76
10512,20240410,5,216591,75
10513,20240410,6,7115,44
10514,20240410,7,3791945,68
10515,20240411,1,35354,122
10516,20240411,2,963140,102
10517,20240411,3,1315916,60
10518,20240411,4,241215,78
10519,20240411,5,205013,71
10520,20240411,6,7326,45
10521,20240411,7,4000485,72
10522,20240412,1,33701,116
10523,20240412,2,979494,104
10524,20240412,3,1240823,57
10525,20240412,4,225168,73
10526,20240412,5,191755,67
10527,20240412,6,6265,39
10528,20240412,7,3668439,66
10529,20240413,1,21606,130
10530,20240413,2,930759,102
10531,20240413,3,824356,62
10532,20240413,4,120351,105
10533,20240413,5,110542,74
10534,20240413,6,2609,51
10535,20240413,7,2535112,80
10536,20240414,1,21766,117
10537,20240414,2,897470,104
10538,20240414,3,664358,67
10539,20240414,4,103711,113
10540,20240414,5,93633,91
10541,20240414,6,2145,66
10542,20240414,7,2068885,85
10543,20240415,1,32975,114
10544,20240415,2,933433,99
10545,20240415,3,1319005,60
10546,20240415,4,233386,75
10547,20240415,5,203835,71
10548,20240415,6,7374,45
10549,20240415,7,3704177,66
10550,20240416,1,35869,124
10551,20240416,2,941739,100
10552,20240416,3,1370151,63
10553,20240416,4,243835,79
10554,20240416,5,220030,77
10555,20240416,6,8017,49
10556,20240416,7,4033514,72
10557,20240417,1,35970,124
10558,20240417,2,942089,100
10559,20240417,3,1347870,62
10560,20240417,4,243323,78
10561,20240417,5,214829,75
10562,20240417,6,7805,48
10563,20240417,7,4021256,72
10564,20240418,1,34816,120
10565,20240418,2,955479,102
10566,20240418,3,1303010,60
10567,20240418,4,230634,74
10568,20240418,5,203859,71
10569,20240418,6,7271,45
10570,20240418,7,3966226,71
10571,20240419,1,33749,117
10572,20240419,2,1000275,106
10573,20240419,3,1278086,58
10574,20240419,4,223518,72
10575,20240419,5,205809,72
10576,20240419,6,6252,39
10577,20240419,7,3705782,66
10578,20240420,1,21228,127
10579,20240420,2,949195,104
10580,20240420,3,830016,62
10581,20240420,4,125999,110
10582,20240420,5,123804,83
10583,20240420,6,2793,55
10584,20240420,7,2537525,80
10585,20240421,1,20807,111
10586,20240421,2,873632,101
10587,20240421,3,651681,66
10588,20240421,4,101817,111
10589,20240421,5,98834,96
10590,20240421,6,2017,62
10591,20240421,7,1918237,79
10592,20240422,1,29919,103
10593,20240422,2,902943,96
10594,20240422,3,1146285,52
10595,20240422,4,229680,74
10596,20240422,5,206229,72
10597,20240422,6,6171,38
10598,20240422,7,3219677,58
10599,20240423,1,31727,110
10600,20240423,2,869972,92
10601,20240423,3,1176798,54
10602,20240423,4,238274,77
10603,20240423,5,221191,77
10604,20240423,6,7063,44
10605,20240423,7,3522218,63
10606,20240424,1,32658,113
10607,20240424,2,880348,94
10608,20240424,3,1180243,54
10609,20240424,4,233010,75
10610,20240424,5,215927,75
10611,20240424,6,6847,42
10612,20240424,7,3608010,65
10613,20240425,1,32999,114
10614,20240425,2,962228,102
10615,20240425,3,1191480,55
10616,20240425,4,242243,78
10617,20240425,5,217219,76
10618,20240425,6,6820,42
10619,20240425,7,3723894,67
10620,20240426,1,31859,110
10621,20240426,2,955900,102
10622,20240426,3,1143792,52
10623,20240426,4,229885,74
10624,20240426,5,198590,69
10625,20240426,6,5647,35
10626,20240426,7,3431590,62
10627,20240427,1,20591,123
10628,20240427,2,911900,100
10629,20240427,3,801494,60
10630,20240427,4,123192,108
10631,20240427,5,109447,73
10632,20240427,6,2479,48
10633,20240427,7,2506779,79
10634,20240428,1,21057,113
10635,20240428,2,881076,102
10636,20240428,3,649572,65
10637,20240428,4,100214,109
10638,20240428,5,91619,89
10639,20240428,6,1965,60
10640,20240428,7,2084950,86
10641,20240429,1,30504,105
10642,20240429,2,866723,92
10643,20240429,3,1161990,53
10644,20240429,4,225362,73
10645,20240429,5,201385,70
10646,20240429,6,6385,39
10647,20240429,7,3323706,60
10648,20240430,1,32717,113
10649,20240430,2,872347,93
10650,20240430,3,1193514,55
10651,20240430,4,240862,78
10652,20240430,5,218592,76
10653,20240430,6,6886,42
10654,20240430,7,3638986,65
10655,20240501,1,35701,121
10656,20240501,2,954842,99
10657,20240501,3,1350660,59
10658,20240501,4,230682,72
10659,20240501,5,205030,72
10660,20240501,6,7757,45
10661,20240501,7,4032791,71
10662,20240502,1,36244,123
10663,20240502,2,980830,102
10664,20240502,3,1349838,59
10665,20240502,4,235003,74
10666,20240502,5,210951,74
10667,20240502,6,7475,43
10668,20240502,7,4061242,71
10669,20240503,1,34860,119
10670,20240503,2,1004571,104
10671,20240503,3,1285012,56
10672,20240503,4,226880,71
10673,20240503,5,204190,71
10674,20240503,6,6516,37
10675,20240503,7,3780888,66
10676,20240504,1,22523,130
10677,20240504,2,951334,99
10678,20240504,3,849249,61
10679,20240504,4,123516,104
10680,20240504,5,122719,81
10681,20240504,6,2769,57
10682,20240504,7,2563658,80
10683,20240505,1,20709,122
10684,20240505,2,819681,96
10685,20240505,3,578132,60
10686,20240505,4,99491,102
10687,20240505,5,87988,85
10688,20240505,6,2571,73
10689,20240505,7,1889174,79
10690,20240506,1,33424,114
10691,20240506,2,930298,97
10692,20240506,3,1295794,57
10693,20240506,4,229643,72
10694,20240506,5,200506,70
10695,20240506,6,6869,39
10696,20240506,7,3652105,64
10697,20240507,1,36309,123
10698,20240507,2,954763,99
10699,20240507,3,1375535,60
10700,20240507,4,250953,79
10701,20240507,5,227303,79
10702,20240507,6,7966,46
10703,20240507,7,4098321,72
10704,20240508,1,36981,126
10705,20240508,2,969162,101
10706,20240508,3,1350511,59
10707,20240508,4,244202,76
10708,20240508,5,221059,77
10709,20240508,6,7623,44
10710,20240508,7,4087477,71
10711,20240509,1,35927,122
10712,20240509,2,999321,104
10713,20240509,3,1354139,60
10714,20240509,4,247959,78
10715,20240509,5,218370,76
10716,20240509,6,7344,42
10717,20240509,7,4086528,71
10718,20240510,1,34539,117
10719,20240510,2,1001911,104
10720,20240510,3,1212090,53
10721,20240510,4,228020,71
10722,20240510,5,195091,68
10723,20240510,6,5894,34
10724,20240510,7,3677268,64
10725,20240511,1,22810,132
10726,20240511,2,1004157,105
10727,20240511,3,845713,61
10728,20240511,4,134051,113
10729,20240511,5,117308,78
10730,20240511,6,3078,63
10731,20240511,7,2648580,83
10732,20240512,1,24531,144
10733,20240512,2,930720,109
10734,20240512,3,559614,58
10735,20240512,4,114118,117
10736,20240512,5,98717,95
10737,20240512,6,1755,50
10738,20240512,7,1858872,78
10739,20240513,1,31980,109
10740,20240513,2,953646,99
10741,20240513,3,1264180,56
10742,20240513,4,244216,76
10743,20240513,5,209794,73
10744,20240513,6,7137,41
10745,20240513,7,3703066,65
10746,20240514,1,35800,122
10747,20240514,2,964136,100
10748,20240514,3,1343633,59
10749,20240514,4,260745,82
10750,20240514,5,226656,79
10751,20240514,6,7698,44
10752,20240514,7,4116655,72
10753,20240515,1,36951,126
10754,20240515,2,942648,98
10755,20240515,3,1288427,57
10756,20240515,4,248434,78
10757,20240515,5,219840,77
10758,20240515,6,7856,45
10759,20240515,7,4114615,72
10760,20240516,1,35940,122
10761,20240516,2,985179,102
10762,20240516,3,1306481,57
10763,20240516,4,243988,76
10764,20240516,5,215601,75
10765,20240516,6,7590,44
10766,20240516,7,4105026,72
10767,20240517,1,34945,119
10768,20240517,2,1023765,106
10769,20240517,3,1270674,56
10770,20240517,4,241980,76
10771,20240517,5,215838,75
10772,20240517,6,6569,38
10773,20240517,7,3816914,67
10774,20240518,1,21562,125
10775,20240518,2,969098,101
10776,20240518,3,792454,57
10777,20240518,4,131709,111
10778,20240518,5,130279,86
10779,20240518,6,2855,59
10780,20240518,7,2691368,84
10781,20240519,1,22305,131
10782,20240519,2,939438,110
10783,20240519,3,657256,68
10784,20240519,4,112130,115
10785,20240519,5,106408,102
10786,20240519,6,2228,63
10787,20240519,7,2121485,89
10788,20240520,1,32417,110
10789,20240520,2,956799,99
10790,20240520,3,1291703,57
10791,20240520,4,236846,74
10792,20240520,5,216450,76
10793,20240520,6,7160,41
10794,20240520,7,3682061,64
10795,20240521,1,35819,122
10796,20240521,2,962058,100
10797,20240521,3,1349876,59
10798,20240521,4,252506,79
10799,20240521,5,234587,82
10800,20240521,6,7775,45
10801,20240521,7,4029557,70
10802,20240522,1,36940,126
10803,20240522,2,975096,101
10804,20240522,3,1357841,60
10805,20240522,4,258544,81
10806,20240522,5,233098,81
10807,20240522,6,8086,46
10808,20240522,7,4104021,72
10809,20240523,1,34785,118
10810,20240523,2,1011195,105
10811,20240523,3,1275297,56
10812,20240523,4,250848,79
10813,20240523,5,215083,75
10814,20240523,6,7442,43
10815,20240523,7,3863099,68
10816,20240524,1,33663,114
10817,20240524,2,1034556,107
10818,20240524,3,1243655,55
10819,20240524,4,250907,79
10820,20240524,5,209130,73
10821,20240524,6,6663,38
10822,20240524,7,3583244,63
10823,20240525,1,20733,120
10824,20240525,2,924855,97
10825,20240525,3,805680,58
10826,20240525,4,135961,115
10827,20240525,5,120036,80
10828,20240525,6,3031,62
10829,20240525,7,2347159,73
10830,20240526,1,22762,134
10831,20240526,2,905197,106
10832,20240526,3,652393,68
10833,20240526,4,120709,124
10834,20240526,5,101017,97
10835,20240526,6,2710,77
10836,20240526,7,2019012,84
10837,20240527,1,12673,75
10838,20240527,2,742353,87
10839,20240527,3,594031,62
10840,20240527,4,99975,103
10841,20240527,5,81042,78
10842,20240527,6,2123,60
10843,20240527,7,1667890,70
10844,20240528,1,34485,117
10845,20240528,2,967869,101
10846,20240528,3,1300611,57
10847,20240528,4,257078,80
10848,20240528,5,227311,79
10849,20240528,6,7609,44
10850,20240528,7,3825781,67
10851,20240529,1,36435,124
10852,20240529,2,943930,98
10853,20240529,3,1309889,58
10854,20240529,4,254749,80
10855,20240529,5,227379,79
10856,20240529,6,8090,46
10857,20240529,7,4006764,70
10858,20240530,1,35372,120
10859,20240530,2,997110,104
10860,20240530,3,1301028,57
10861,20240530,4,253843,79
10862,20240530,5,219887,77
10863,20240530,6,7550,43
10864,20240530,7,3979959,70
10865,20240531,1,35020,119
10866,20240531,2,1020563,106
10867,20240531,3,1257526,55
10868,20240531,4,245017,77
10869,20240531,5,211027,74
10870,20240531,6,6644,38
10871,20240531,7,3688627,65
10872,20240601,1,22726,131
10873,20240601,2,999068,102
10874,20240601,3,848601,61
10875,20240601,4,128555,105
10876,20240601,5,110948,70
10877,20240601,6,2980,59
10878,20240601,7,2446153,76
10879,20240602,1,22640,125
10880,20240602,2,940743,102
10881,20240602,3,651637,60
10882,20240602,4,114504,116
10883,20240602,5,92567,85
10884,20240602,6,2339,60
10885,20240602,7,1978037,76
10886,20240603,1,33679,115
10887,20240603,2,946610,96
10888,20240603,3,1294956,60
10889,20240603,4,225413,68
10890,20240603,5,197640,67
10891,20240603,6,7168,44
10892,20240603,7,3611491,64
10893,20240604,1,36865,126
10894,20240604,2,957990,97
10895,20240604,3,1327963,62
10896,20240604,4,255090,77
10897,20240604,5,233237,79
10898,20240604,6,7800,48
10899,20240604,7,3979793,71
10900,20240605,1,37800,129
10901,20240605,2,985722,100
10902,20240605,3,1338427,62
10903,20240605,4,264512,80
10904,20240605,5,230173,78
10905,20240605,6,7942,49
10906,20240605,7,4051943,72
10907,20240606,1,35234,120
10908,20240606,2,978812,100
10909,20240606,3,1207899,56
10910,20240606,4,245631,74
10911,20240606,5,219447,74
10912,20240606,6,7059,44
10913,20240606,7,3774324,67
10914,20240607,1,35464,121
10915,20240607,2,1035803,105
10916,20240607,3,1254339,58
10917,20240607,4,252098,76
10918,20240607,5,214062,72
10919,20240607,6,6393,39
10920,20240607,7,3752412,67
10921,20240608,1,23371,135
10922,20240608,2,998451,102
10923,20240608,3,842779,60
10924,20240608,4,159020,129
10925,20240608,5,135138,85
10926,20240608,6,3150,62
10927,20240608,7,2673220,83
10928,20240609,1,22435,124
10929,20240609,2,962131,104
10930,20240609,3,680981,63
10931,20240609,4,132945,135
10932,20240609,5,107497,99
10933,20240609,6,2492,64
10934,20240609,7,2134551,82
10935,20240610,1,32970,113
10936,20240610,2,959576,98
10937,20240610,3,1355986,63
10938,20240610,4,240121,72
10939,20240610,5,211542,72
10940,20240610,6,7701,47
10941,20240610,7,3702212,66
10942,20240611,1,36206,124
10943,20240611,2,951147,97
10944,20240611,3,1390440,65
10945,20240611,4,259101,78
10946,20240611,5,230796,78
10947,20240611,6,8500,52
10948,20240611,7,3995425,71
10949,20240612,1,36693,125
10950,20240612,2,928453,94
10951,20240612,3,1355294,63
10952,20240612,4,256255,77
10953,20240612,5,224305,76
10954,20240612,6,8138,50
10955,20240612,7,3977760,71
10956,20240613,1,35363,121
10957,20240613,2,964740,98
10958,20240613,3,1310210,61
10959,20240613,4,254575,77
10960,20240613,5,221855,75
10961,20240613,6,7675,47
10962,20240613,7,3936941,70
10963,20240614,1,34757,119
10964,20240614,2,1011986,103
10965,20240614,3,1212740,56
10966,20240614,4,247019,74
10967,20240614,5,204586,69
10968,20240614,6,5973,37
10969,20240614,7,3517062,63
10970,20240615,1,23580,136
10971,20240615,2,1022686,104
10972,20240615,3,851502,61
10973,20240615,4,142102,116
10974,20240615,5,122409,77
10975,20240615,6,3104,61
10976,20240615,7,2431810,75
10977,20240616,1,24200,134
10978,20240616,2,997278,108
10979,20240616,3,653946,60
10980,20240616,4,130133,132
10981,20240616,5,109303,100
10982,20240616,6,2245,58
10983,20240616,7,1897201,72
10984,20240617,1,31993,109
10985,20240617,2,956532,97
10986,20240617,3,1172762,55
10987,20240617,4,242993,73
10988,20240617,5,215241,73
10989,20240617,6,6466,40
10990,20240617,7,3325104,59
10991,20240618,1,36105,123
10992,20240618,2,988738,101
10993,20240618,3,1314338,61
10994,20240618,4,260538,78
10995,20240618,5,242116,82
10996,20240618,6,7713,48
10997,20240618,7,3920839,70
10998,20240619,1,26431,146
10999,20240619,2,969020,105
11000,20240619,3,1068172,98
11001,20240619,4,232540,236
11002,20240619,5,206582,189
11003,20240619,6,4527,116
11004,20240619,7,3046320,116
11005,20240620,1,36445,124
11006,20240620,2,1020534,104
11007,20240620,3,1275626,59
11008,20240620,4,255683,77
11009,20240620,5,227113,77
11010,20240620,6,7217,45
11011,20240620,7,3857797,69
11012,20240621,1,34695,118
11013,20240621,2,1022507,104
11014,20240621,3,1191812,55
11015,20240621,4,244215,73
11016,20240621,5,211543,72
11017,20240621,6,6166,38
11018,20240621,7,3500365,62
11019,20240622,1,21970,127
11020,20240622,2,977336,99
11021,20240622,3,793674,57
11022,20240622,4,133102,108
11023,20240622,5,119962,76
11024,20240622,6,2743,54
11025,20240622,7,2385207,74
11026,20240623,1,21789,120
11027,20240623,2,953693,103
11028,20240623,3,648887,60
11029,20240623,4,118067,120
11030,20240623,5,103892,95
11031,20240623,6,2061,53
11032,20240623,7,1908786,73
11033,20240624,1,33300,114
11034,20240624,2,975173,99
11035,20240624,3,1227231,57
11036,20240624,4,246269,74
11037,20240624,5,213904,72
11038,20240624,6,6820,42
11039,20240624,7,3467845,62
11040,20240625,1,36669,125
11041,20240625,2,1002164,102
11042,20240625,3,1269567,59
11043,20240625,4,271783,82
11044,20240625,5,232410,79
11045,20240625,6,7685,47
11046,20240625,7,3831447,68
11047,20240626,1,36344,124
11048,20240626,2,1020784,104
11049,20240626,3,1267408,59
11050,20240626,4,264126,79
11051,20240626,5,226518,77
11052,20240626,6,7314,45
11053,20240626,7,3901100,70
11054,20240627,1,35155,120
11055,20240627,2,1032517,105
11056,20240627,3,1214263,56
11057,20240627,4,255215,77
11058,20240627,5,227648,77
11059,20240627,6,7170,44
11060,20240627,7,3776811,67
11061,20240628,1,34111,116
11062,20240628,2,1037403,106
11063,20240628,3,1141168,53
11064,20240628,4,255739,77
11065,20240628,5,211914,72
11066,20240628,6,6305,39
11067,20240628,7,3522732,63
