date,date_key,year,quarter,month,month_name,day,day_name,transport_mode,value_type,ridership_value,recovery_pct
2021-04-25,20210425,2021,2,4,April,25,Sunday,Buses,Estimated Ridership,540989,55
2021-04-25,20210425,2021,2,4,April,25,Sunday,LIRR,Estimated Ridership,34054,37
2021-04-25,20210425,2021,2,4,April,25,Sunday,Metro-North,Estimated Ridership,23855,23
2021-04-25,20210425,2021,2,4,April,25,Sunday,Staten Island Railway,Estimated Ridership,0,0
2021-04-25,20210425,2021,2,4,April,25,Sunday,Subways,Estimated Ridership,985027,41
2021-04-26,20210426,2021,2,4,April,26,Monday,Access-A-Ride,Scheduled Trips,21083,73
2021-04-26,20210426,2021,2,4,April,26,Monday,Bridges and Tunnels,Total Traffic,826605,88
2021-04-26,20210426,2021,2,4,April,26,Monday,Buses,Estimated Ridership,1156913,53
2021-04-26,20210426,2021,2,4,April,26,Monday,LIRR,Estimated Ridership,89303,29
2021-04-26,20210426,2021,2,4,April,26,Monday,Metro-North,Estimated Ridership,46752,16
2021-04-26,20210426,2021,2,4,April,26,Monday,Staten Island Railway,Estimated Ridership,3761,23
2021-04-26,20210426,2021,2,4,April,26,Monday,Subways,Estimated Ridership,1955370,35
2021-04-27,20210427,2021,2,4,April,27,Tuesday,Access-A-Ride,Scheduled Trips,22603,78
2021-04-27,20210427,2021,2,4,April,27,Tuesday,Bridges and Tunnels,Total Traffic,839788,89
2021-04-27,20210427,2021,2,4,April,27,Tuesday,Buses,Estimated Ridership,1198299,55
2021-04-27,20210427,2021,2,4,April,27,Tuesday,LIRR,Estimated Ridership,89028,29
2021-04-27,20210427,2021,2,4,April,27,Tuesday,Metro-North,Estimated Ridership,47310,16
2021-04-27,20210427,2021,2,4,April,27,Tuesday,Staten Island Railway,Estimated Ridership,4020,25
2021-04-27,20210427,2021,2,4,April,27,Tuesday,Subways,Estimated Ridership,2041698,37
2021-04-28,20210428,2021,2,4,April,28,Wednesday,Access-A-Ride,Scheduled Trips,24412,84
2021-04-28,20210428,2021,2,4,April,28,Wednesday,Bridges and Tunnels,Total Traffic,888723,94
2021-04-28,20210428,2021,2,4,April,28,Wednesday,Buses,Estimated Ridership,1227777,56
2021-04-28,20210428,2021,2,4,April,28,Wednesday,LIRR,Estimated Ridership,92150,30
2021-04-28,20210428,2021,2,4,April,28,Wednesday,Metro-North,Estimated Ridership,50011,17
2021-04-28,20210428,2021,2,4,April,28,Wednesday,Staten Island Railway,Estimated Ridership,4027,25
2021-04-28,20210428,2021,2,4,April,28,Wednesday,Subways,Estimated Ridership,2135793,38
2021-04-29,20210429,2021,2,4,April,29,Thursday,Access-A-Ride,Scheduled Trips,22201,77
2021-04-29,20210429,2021,2,4,April,29,Thursday,Bridges and Tunnels,Total Traffic,873037,93
2021-04-29,20210429,2021,2,4,April,29,Thursday,Buses,Estimated Ridership,1166096,53
2021-04-29,20210429,2021,2,4,April,29,Thursday,LIRR,Estimated Ridership,88705,29
2021-04-29,20210429,2021,2,4,April,29,Thursday,Metro-North,Estimated Ridership,47785,17
2021-04-29,20210429,2021,2,4,April,29,Thursday,Staten Island Railway,Estimated Ridership,3881,24
2021-04-29,20210429,2021,2,4,April,29,Thursday,Subways,Estimated Ridership,2028524,36
2021-04-30,20210430,2021,2,4,April,30,Friday,Access-A-Ride,Scheduled Trips,22322,77
2021-04-30,20210430,2021,2,4,April,30,Friday,Bridges and Tunnels,Total Traffic,922720,98
2021-04-30,20210430,2021,2,4,April,30,Friday,Buses,Estimated Ridership,1185321,54
2021-04-30,20210430,2021,2,4,April,30,Friday,LIRR,Estimated Ridership,93530,30
2021-04-30,20210430,2021,2,4,April,30,Friday,Metro-North,Estimated Ridership,57364,20
2021-04-30,20210430,2021,2,4,April,30,Friday,Staten Island Railway,Estimated Ridership,3699,23
2021-04-30,20210430,2021,2,4,April,30,Friday,Subways,Estimated Ridership,2159476,39
2021-05-01,20210501,2021,2,5,May,1,Saturday,Access-A-Ride,Scheduled Trips,13263,77
2021-05-01,20210501,2021,2,5,May,1,Saturday,Bridges and Tunnels,Total Traffic,849633,89
2021-05-01,20210501,2021,2,5,May,1,Saturday,Buses,Estimated Ridership,818655,59
2021-05-01,20210501,2021,2,5,May,1,Saturday,LIRR,Estimated Ridership,51067,43
2021-05-01,20210501,2021,2,5,May,1,Saturday,Metro-North,Estimated Ridership,41395,27
2021-05-01,20210501,2021,2,5,May,1,Saturday,Staten Island Railway,Estimated Ridership,0,0
2021-05-01,20210501,2021,2,5,May,1,Saturday,Subways,Estimated Ridership,1515211,47
2021-05-02,20210502,2021,2,5,May,2,Sunday,Access-A-Ride,Scheduled Trips,11541,68
2021-05-02,20210502,2021,2,5,May,2,Sunday,Bridges and Tunnels,Total Traffic,809865,95
2021-05-02,20210502,2021,2,5,May,2,Sunday,Buses,Estimated Ridership,620063,64
2021-05-02,20210502,2021,2,5,May,2,Sunday,LIRR,Estimated Ridership,41827,43
2021-05-02,20210502,2021,2,5,May,2,Sunday,Metro-North,Estimated Ridership,32683,31
2021-05-02,20210502,2021,2,5,May,2,Sunday,Staten Island Railway,Estimated Ridership,0,0
2021-05-02,20210502,2021,2,5,May,2,Sunday,Subways,Estimated Ridership,1153471,48
2021-05-03,20210503,2021,2,5,May,3,Monday,Access-A-Ride,Scheduled Trips,21492,73
2021-05-03,20210503,2021,2,5,May,3,Monday,Bridges and Tunnels,Total Traffic,828506,86
2021-05-03,20210503,2021,2,5,May,3,Monday,Buses,Estimated Ridership,1165505,51
2021-05-03,20210503,2021,2,5,May,3,Monday,LIRR,Estimated Ridership,91084,29
2021-05-03,20210503,2021,2,5,May,3,Monday,Metro-North,Estimated Ridership,45800,16
2021-05-03,20210503,2021,2,5,May,3,Monday,Staten Island Railway,Estimated Ridership,3744,22
2021-05-03,20210503,2021,2,5,May,3,Monday,Subways,Estimated Ridership,1971010,34
2021-05-04,20210504,2021,2,5,May,4,Tuesday,Access-A-Ride,Scheduled Trips,22962,78
2021-05-04,20210504,2021,2,5,May,4,Tuesday,Bridges and Tunnels,Total Traffic,851039,88
2021-05-04,20210504,2021,2,5,May,4,Tuesday,Buses,Estimated Ridership,1227250,54
2021-05-04,20210504,2021,2,5,May,4,Tuesday,LIRR,Estimated Ridership,93107,29
2021-05-04,20210504,2021,2,5,May,4,Tuesday,Metro-North,Estimated Ridership,49415,17
2021-05-04,20210504,2021,2,5,May,4,Tuesday,Staten Island Railway,Estimated Ridership,4181,24
2021-05-04,20210504,2021,2,5,May,4,Tuesday,Subways,Estimated Ridership,2120071,37
2021-05-05,20210505,2021,2,5,May,5,Wednesday,Access-A-Ride,Scheduled Trips,23236,79
2021-05-05,20210505,2021,2,5,May,5,Wednesday,Bridges and Tunnels,Total Traffic,841968,87
2021-05-05,20210505,2021,2,5,May,5,Wednesday,Buses,Estimated Ridership,1158445,51
2021-05-05,20210505,2021,2,5,May,5,Wednesday,LIRR,Estimated Ridership,91994,29
2021-05-05,20210505,2021,2,5,May,5,Wednesday,Metro-North,Estimated Ridership,48351,17
2021-05-05,20210505,2021,2,5,May,5,Wednesday,Staten Island Railway,Estimated Ridership,3851,22
2021-05-05,20210505,2021,2,5,May,5,Wednesday,Subways,Estimated Ridership,2074543,36
2021-05-06,20210506,2021,2,5,May,6,Thursday,Access-A-Ride,Scheduled Trips,23792,81
2021-05-06,20210506,2021,2,5,May,6,Thursday,Bridges and Tunnels,Total Traffic,905604,94
2021-05-06,20210506,2021,2,5,May,6,Thursday,Buses,Estimated Ridership,1258536,55
2021-05-06,20210506,2021,2,5,May,6,Thursday,LIRR,Estimated Ridership,94244,30
2021-05-06,20210506,2021,2,5,May,6,Thursday,Metro-North,Estimated Ridership,52748,18
2021-05-06,20210506,2021,2,5,May,6,Thursday,Staten Island Railway,Estimated Ridership,4168,24
2021-05-06,20210506,2021,2,5,May,6,Thursday,Subways,Estimated Ridership,2199943,38
2021-05-07,20210507,2021,2,5,May,7,Friday,Access-A-Ride,Scheduled Trips,22730,77
2021-05-07,20210507,2021,2,5,May,7,Friday,Bridges and Tunnels,Total Traffic,936747,97
2021-05-07,20210507,2021,2,5,May,7,Friday,Buses,Estimated Ridership,1222741,54
2021-05-07,20210507,2021,2,5,May,7,Friday,LIRR,Estimated Ridership,101637,32
2021-05-07,20210507,2021,2,5,May,7,Friday,Metro-North,Estimated Ridership,61477,21
2021-05-07,20210507,2021,2,5,May,7,Friday,Staten Island Railway,Estimated Ridership,3827,22
2021-05-07,20210507,2021,2,5,May,7,Friday,Subways,Estimated Ridership,2238033,39
2021-05-08,20210508,2021,2,5,May,8,Saturday,Access-A-Ride,Scheduled Trips,13339,77
2021-05-08,20210508,2021,2,5,May,8,Saturday,Bridges and Tunnels,Total Traffic,854156,89
2021-05-08,20210508,2021,2,5,May,8,Saturday,Buses,Estimated Ridership,779188,56
2021-05-08,20210508,2021,2,5,May,8,Saturday,LIRR,Estimated Ridership,56309,48
2021-05-08,20210508,2021,2,5,May,8,Saturday,Metro-North,Estimated Ridership,42664,28
2021-05-08,20210508,2021,2,5,May,8,Saturday,Staten Island Railway,Estimated Ridership,0,0
2021-05-08,20210508,2021,2,5,May,8,Saturday,Subways,Estimated Ridership,1444674,45
2021-05-09,20210509,2021,2,5,May,9,Sunday,Access-A-Ride,Scheduled Trips,13897,82
2021-05-09,20210509,2021,2,5,May,9,Sunday,Bridges and Tunnels,Total Traffic,854809,100
2021-05-09,20210509,2021,2,5,May,9,Sunday,Buses,Estimated Ridership,576000,60
2021-05-09,20210509,2021,2,5,May,9,Sunday,LIRR,Estimated Ridership,54074,55
2021-05-09,20210509,2021,2,5,May,9,Sunday,Metro-North,Estimated Ridership,37795,36
2021-05-09,20210509,2021,2,5,May,9,Sunday,Staten Island Railway,Estimated Ridership,856,24
2021-05-09,20210509,2021,2,5,May,9,Sunday,Subways,Estimated Ridership,1107878,46
2021-05-10,20210510,2021,2,5,May,10,Monday,Access-A-Ride,Scheduled Trips,20751,71
2021-05-10,20210510,2021,2,5,May,10,Monday,Bridges and Tunnels,Total Traffic,844563,88
2021-05-10,20210510,2021,2,5,May,10,Monday,Buses,Estimated Ridership,1149109,51
2021-05-10,20210510,2021,2,5,May,10,Monday,LIRR,Estimated Ridership,96813,30
2021-05-10,20210510,2021,2,5,May,10,Monday,Metro-North,Estimated Ridership,50090,17
2021-05-10,20210510,2021,2,5,May,10,Monday,Staten Island Railway,Estimated Ridership,3850,22
2021-05-10,20210510,2021,2,5,May,10,Monday,Subways,Estimated Ridership,1990039,35
2021-05-11,20210511,2021,2,5,May,11,Tuesday,Access-A-Ride,Scheduled Trips,22751,77
2021-05-11,20210511,2021,2,5,May,11,Tuesday,Bridges and Tunnels,Total Traffic,873176,91
2021-05-11,20210511,2021,2,5,May,11,Tuesday,Buses,Estimated Ridership,1231886,54
2021-05-11,20210511,2021,2,5,May,11,Tuesday,LIRR,Estimated Ridership,97358,30
2021-05-11,20210511,2021,2,5,May,11,Tuesday,Metro-North,Estimated Ridership,51588,18
2021-05-11,20210511,2021,2,5,May,11,Tuesday,Staten Island Railway,Estimated Ridership,4227,24
2021-05-11,20210511,2021,2,5,May,11,Tuesday,Subways,Estimated Ridership,2148322,38
2021-05-12,20210512,2021,2,5,May,12,Wednesday,Access-A-Ride,Scheduled Trips,23946,81
2021-05-12,20210512,2021,2,5,May,12,Wednesday,Bridges and Tunnels,Total Traffic,887381,92
2021-05-12,20210512,2021,2,5,May,12,Wednesday,Buses,Estimated Ridership,1238990,54
2021-05-12,20210512,2021,2,5,May,12,Wednesday,LIRR,Estimated Ridership,98930,31
2021-05-12,20210512,2021,2,5,May,12,Wednesday,Metro-North,Estimated Ridership,53548,19
2021-05-12,20210512,2021,2,5,May,12,Wednesday,Staten Island Railway,Estimated Ridership,4193,24
2021-05-12,20210512,2021,2,5,May,12,Wednesday,Subways,Estimated Ridership,2182277,38
2021-05-13,20210513,2021,2,5,May,13,Thursday,Access-A-Ride,Scheduled Trips,23439,80
2021-05-13,20210513,2021,2,5,May,13,Thursday,Bridges and Tunnels,Total Traffic,918259,95
2021-05-13,20210513,2021,2,5,May,13,Thursday,Buses,Estimated Ridership,1182347,52
2021-05-13,20210513,2021,2,5,May,13,Thursday,LIRR,Estimated Ridership,103047,32
2021-05-13,20210513,2021,2,5,May,13,Thursday,Metro-North,Estimated Ridership,55558,19
2021-05-13,20210513,2021,2,5,May,13,Thursday,Staten Island Railway,Estimated Ridership,4112,24
2021-05-13,20210513,2021,2,5,May,13,Thursday,Subways,Estimated Ridership,2163052,38
2021-05-14,20210514,2021,2,5,May,14,Friday,Access-A-Ride,Scheduled Trips,22437,76
2021-05-14,20210514,2021,2,5,May,14,Friday,Bridges and Tunnels,Total Traffic,947064,98
2021-05-14,20210514,2021,2,5,May,14,Friday,Buses,Estimated Ridership,1220112,54
2021-05-14,20210514,2021,2,5,May,14,Friday,LIRR,Estimated Ridership,104885,33
2021-05-14,20210514,2021,2,5,May,14,Friday,Metro-North,Estimated Ridership,63394,22
2021-05-14,20210514,2021,2,5,May,14,Friday,Staten Island Railway,Estimated Ridership,3963,23
2021-05-14,20210514,2021,2,5,May,14,Friday,Subways,Estimated Ridership,2266974,40
2021-05-15,20210515,2021,2,5,May,15,Saturday,Access-A-Ride,Scheduled Trips,13516,78
2021-05-15,20210515,2021,2,5,May,15,Saturday,Bridges and Tunnels,Total Traffic,891574,93
2021-05-15,20210515,2021,2,5,May,15,Saturday,Buses,Estimated Ridership,844096,60
2021-05-15,20210515,2021,2,5,May,15,Saturday,LIRR,Estimated Ridership,63079,53
2021-05-15,20210515,2021,2,5,May,15,Saturday,Metro-North,Estimated Ridership,49401,33
2021-05-15,20210515,2021,2,5,May,15,Saturday,Staten Island Railway,Estimated Ridership,11,0
2021-05-15,20210515,2021,2,5,May,15,Saturday,Subways,Estimated Ridership,1637231,51
2021-05-16,20210516,2021,2,5,May,16,Sunday,Access-A-Ride,Scheduled Trips,11062,65
2021-05-16,20210516,2021,2,5,May,16,Sunday,Bridges and Tunnels,Total Traffic,814177,96
2021-05-16,20210516,2021,2,5,May,16,Sunday,Buses,Estimated Ridership,621750,65
2021-05-16,20210516,2021,2,5,May,16,Sunday,LIRR,Estimated Ridership,49166,50
2021-05-16,20210516,2021,2,5,May,16,Sunday,Metro-North,Estimated Ridership,36227,35
2021-05-16,20210516,2021,2,5,May,16,Sunday,Staten Island Railway,Estimated Ridership,14,0
2021-05-16,20210516,2021,2,5,May,16,Sunday,Subways,Estimated Ridership,1201904,50
2021-05-17,20210517,2021,2,5,May,17,Monday,Access-A-Ride,Scheduled Trips,20779,71
2021-05-17,20210517,2021,2,5,May,17,Monday,Bridges and Tunnels,Total Traffic,810018,84
2021-05-17,20210517,2021,2,5,May,17,Monday,Buses,Estimated Ridership,1157960,51
2021-05-17,20210517,2021,2,5,May,17,Monday,LIRR,Estimated Ridership,98458,31
2021-05-17,20210517,2021,2,5,May,17,Monday,Metro-North,Estimated Ridership,52803,18
2021-05-17,20210517,2021,2,5,May,17,Monday,Staten Island Railway,Estimated Ridership,3990,23
2021-05-17,20210517,2021,2,5,May,17,Monday,Subways,Estimated Ridership,2022584,35
2021-05-18,20210518,2021,2,5,May,18,Tuesday,Access-A-Ride,Scheduled Trips,22367,76
2021-05-18,20210518,2021,2,5,May,18,Tuesday,Bridges and Tunnels,Total Traffic,838307,87
2021-05-18,20210518,2021,2,5,May,18,Tuesday,Buses,Estimated Ridership,1215676,53
2021-05-18,20210518,2021,2,5,May,18,Tuesday,LIRR,Estimated Ridership,100430,31
2021-05-18,20210518,2021,2,5,May,18,Tuesday,Metro-North,Estimated Ridership,54920,19
2021-05-18,20210518,2021,2,5,May,18,Tuesday,Staten Island Railway,Estimated Ridership,4321,25
2021-05-18,20210518,2021,2,5,May,18,Tuesday,Subways,Estimated Ridership,2150049,38
2021-05-19,20210519,2021,2,5,May,19,Wednesday,Access-A-Ride,Scheduled Trips,23784,81
2021-05-19,20210519,2021,2,5,May,19,Wednesday,Bridges and Tunnels,Total Traffic,915644,95
2021-05-19,20210519,2021,2,5,May,19,Wednesday,Buses,Estimated Ridership,1253578,55
2021-05-19,20210519,2021,2,5,May,19,Wednesday,LIRR,Estimated Ridership,104762,33
2021-05-19,20210519,2021,2,5,May,19,Wednesday,Metro-North,Estimated Ridership,56851,20
2021-05-19,20210519,2021,2,5,May,19,Wednesday,Staten Island Railway,Estimated Ridership,4367,25
2021-05-19,20210519,2021,2,5,May,19,Wednesday,Subways,Estimated Ridership,2257549,39
2021-05-20,20210520,2021,2,5,May,20,Thursday,Access-A-Ride,Scheduled Trips,23659,80
2021-05-20,20210520,2021,2,5,May,20,Thursday,Bridges and Tunnels,Total Traffic,931659,97
2021-05-20,20210520,2021,2,5,May,20,Thursday,Buses,Estimated Ridership,1243965,55
2021-05-20,20210520,2021,2,5,May,20,Thursday,LIRR,Estimated Ridership,106604,33
2021-05-20,20210520,2021,2,5,May,20,Thursday,Metro-North,Estimated Ridership,57425,20
2021-05-20,20210520,2021,2,5,May,20,Thursday,Staten Island Railway,Estimated Ridership,4441,26
2021-05-20,20210520,2021,2,5,May,20,Thursday,Subways,Estimated Ridership,2269471,40
2021-05-21,20210521,2021,2,5,May,21,Friday,Access-A-Ride,Scheduled Trips,22520,77
2021-05-21,20210521,2021,2,5,May,21,Friday,Bridges and Tunnels,Total Traffic,965528,100
2021-05-21,20210521,2021,2,5,May,21,Friday,Buses,Estimated Ridership,1221591,54
2021-05-21,20210521,2021,2,5,May,21,Friday,LIRR,Estimated Ridership,110077,34
2021-05-21,20210521,2021,2,5,May,21,Friday,Metro-North,Estimated Ridership,67283,24
2021-05-21,20210521,2021,2,5,May,21,Friday,Staten Island Railway,Estimated Ridership,4264,25
2021-05-21,20210521,2021,2,5,May,21,Friday,Subways,Estimated Ridership,2331876,41
2021-05-22,20210522,2021,2,5,May,22,Saturday,Access-A-Ride,Scheduled Trips,13397,77
2021-05-22,20210522,2021,2,5,May,22,Saturday,Bridges and Tunnels,Total Traffic,911148,95
2021-05-22,20210522,2021,2,5,May,22,Saturday,Buses,Estimated Ridership,839877,60
2021-05-22,20210522,2021,2,5,May,22,Saturday,LIRR,Estimated Ridership,66293,56
2021-05-22,20210522,2021,2,5,May,22,Saturday,Metro-North,Estimated Ridership,51249,34
2021-05-22,20210522,2021,2,5,May,22,Saturday,Staten Island Railway,Estimated Ridership,1787,37
2021-05-22,20210522,2021,2,5,May,22,Saturday,Subways,Estimated Ridership,1645268,51
2021-05-23,20210523,2021,2,5,May,23,Sunday,Access-A-Ride,Scheduled Trips,11765,69
2021-05-23,20210523,2021,2,5,May,23,Sunday,Bridges and Tunnels,Total Traffic,885740,104
2021-05-23,20210523,2021,2,5,May,23,Sunday,Buses,Estimated Ridership,645466,67
2021-05-23,20210523,2021,2,5,May,23,Sunday,LIRR,Estimated Ridership,58005,59
2021-05-23,20210523,2021,2,5,May,23,Sunday,Metro-North,Estimated Ridership,40613,39
2021-05-23,20210523,2021,2,5,May,23,Sunday,Staten Island Railway,Estimated Ridership,1358,39
2021-05-23,20210523,2021,2,5,May,23,Sunday,Subways,Estimated Ridership,1268928,53
2021-05-24,20210524,2021,2,5,May,24,Monday,Access-A-Ride,Scheduled Trips,21563,73
2021-05-24,20210524,2021,2,5,May,24,Monday,Bridges and Tunnels,Total Traffic,869940,90
2021-05-24,20210524,2021,2,5,May,24,Monday,Buses,Estimated Ridership,1192453,52
2021-05-24,20210524,2021,2,5,May,24,Monday,LIRR,Estimated Ridership,105528,33
2021-05-24,20210524,2021,2,5,May,24,Monday,Metro-North,Estimated Ridership,55179,19
2021-05-24,20210524,2021,2,5,May,24,Monday,Staten Island Railway,Estimated Ridership,4252,24
2021-05-24,20210524,2021,2,5,May,24,Monday,Subways,Estimated Ridership,2118877,37
2021-05-25,20210525,2021,2,5,May,25,Tuesday,Access-A-Ride,Scheduled Trips,22854,78
2021-05-25,20210525,2021,2,5,May,25,Tuesday,Bridges and Tunnels,Total Traffic,902577,94
2021-05-25,20210525,2021,2,5,May,25,Tuesday,Buses,Estimated Ridership,1253998,55
2021-05-25,20210525,2021,2,5,May,25,Tuesday,LIRR,Estimated Ridership,110871,35
2021-05-25,20210525,2021,2,5,May,25,Tuesday,Metro-North,Estimated Ridership,58737,21
2021-05-25,20210525,2021,2,5,May,25,Tuesday,Staten Island Railway,Estimated Ridership,4683,27
2021-05-25,20210525,2021,2,5,May,25,Tuesday,Subways,Estimated Ridership,2270945,40
2021-05-26,20210526,2021,2,5,May,26,Wednesday,Access-A-Ride,Scheduled Trips,23594,80
2021-05-26,20210526,2021,2,5,May,26,Wednesday,Bridges and Tunnels,Total Traffic,921084,96
2021-05-26,20210526,2021,2,5,May,26,Wednesday,Buses,Estimated Ridership,1241052,55
2021-05-26,20210526,2021,2,5,May,26,Wednesday,LIRR,Estimated Ridership,114548,36
2021-05-26,20210526,2021,2,5,May,26,Wednesday,Metro-North,Estimated Ridership,59613,21
2021-05-26,20210526,2021,2,5,May,26,Wednesday,Staten Island Railway,Estimated Ridership,4429,25
2021-05-26,20210526,2021,2,5,May,26,Wednesday,Subways,Estimated Ridership,2275882,40
2021-05-27,20210527,2021,2,5,May,27,Thursday,Access-A-Ride,Scheduled Trips,23450,80
2021-05-27,20210527,2021,2,5,May,27,Thursday,Bridges and Tunnels,Total Traffic,970920,101
2021-05-27,20210527,2021,2,5,May,27,Thursday,Buses,Estimated Ridership,1246269,55
2021-05-27,20210527,2021,2,5,May,27,Thursday,LIRR,Estimated Ridership,117293,37
2021-05-27,20210527,2021,2,5,May,27,Thursday,Metro-North,Estimated Ridership,62852,22
2021-05-27,20210527,2021,2,5,May,27,Thursday,Staten Island Railway,Estimated Ridership,4619,27
2021-05-27,20210527,2021,2,5,May,27,Thursday,Subways,Estimated Ridership,2352019,41
2021-05-28,20210528,2021,2,5,May,28,Friday,Access-A-Ride,Scheduled Trips,21520,73
2021-05-28,20210528,2021,2,5,May,28,Friday,Bridges and Tunnels,Total Traffic,931760,97
2021-05-28,20210528,2021,2,5,May,28,Friday,Buses,Estimated Ridership,1135369,50
2021-05-28,20210528,2021,2,5,May,28,Friday,LIRR,Estimated Ridership,112780,35
2021-05-28,20210528,2021,2,5,May,28,Friday,Metro-North,Estimated Ridership,66048,23
